1210000000500160,GTL LTD.,50,1,0.01,INE043A01012,0915-1530|1815-1915:,2025-11-10,,BSE:GTL-B,12,10,500160,GTL,500160,-1.0,XX,1210000000500160,None,0,0.0
1210000000500163,GODFREY PHILLIPS INDIA LTD.,0,1,0.05,INE260B01028,0915-1530|1815-1915:,2025-11-10,,BSE:GODFRYPHLP-A,12,10,500163,GODFRYPHLP,500163,-1.0,XX,1210000000500163,None,0,0.0
1210000000500164,GODREJ INDUSTRIES LTD.,0,1,0.05,INE233A01035,0915-1530|1815-1915:,2025-11-10,,BSE:GODREJIND-A,12,10,500164,GODREJIND,500164,-1.0,XX,1210000000500164,None,0,0.0
1210000000500165,KANSAI NEROLAC PAINTS LTD.,0,1,0.05,INE531A01024,0915-1530|1815-1915:,2025-11-10,,BSE:KANSAINER-A,12,10,500165,KANSAINER,500165,-1.0,XX,1210000000500165,None,0,0.0
1210000000500166,GOODRICKE GROUP LTD.,50,1,0.05,INE300A01016,0915-1530|1815-1915:,2025-11-10,,BSE:GOODRICKE-X,12,10,500166,GOODRICKE,500166,-1.0,XX,1210000000500166,None,0,0.0
1210000000500168,GOODYEAR INDIA LTD.,50,1,0.05,INE533A01012,0915-1530|1815-1915:,2025-11-10,,BSE:GOODYEAR-B,12,10,500168,GOODYEAR,500168,-1.0,XX,1210000000500168,None,0,0.0
1210000000500170,GTN INDUSTRIES LTD.,50,1,0.01,INE537A01013,0915-1530|1815-1915:,2025-11-10,,BSE:GTNINDS-X,12,10,500170,GTNINDS,500170,-1.0,XX,1210000000500170,None,0,0.0
1210000000500171,GHCL LTD.,0,1,0.05,INE539A01019,0915-1530|1815-1915:,2025-11-10,,BSE:GHCL-A,12,10,500171,GHCL,500171,-1.0,XX,1210000000500171,None,0,0.0
1210000000500173,GFL LIMITED,0,1,0.01,INE538A01037,0915-1530|1815-1915:,2025-11-10,,BSE:GFLLIMITED-T,12,10,500173,GFLLIMITED,500173,-1.0,XX,1210000000500173,None,0,0.0
1210000000500179,HCL INFOSYSTEMS LTD.,50,1,0.01,INE236A01020,0915-1530|1815-1915:,2025-11-10,,BSE:HCL-INSYS-B,12,10,500179,HCL-INSYS,500179,-1.0,XX,1210000000500179,None,0,0.0
1210000000500180,HDFC BANK LTD.,0,1,0.05,INE040A01034,0915-1530|1815-1915:,2025-11-10,,BSE:HDFCBANK-A,12,10,500180,HDFCBANK,500180,-1.0,XX,1210000000500180,None,0,0.0
1210000000500182,HERO MOTOCORP LTD.,0,1,0.05,INE158A01026,0915-1530|1815-1915:,2025-11-10,,BSE:HEROMOTOCO-A,12,10,500182,HEROMOTOCO,500182,-1.0,XX,1210000000500182,None,0,0.0
1210000000500183,HFCL LIMITED,0,1,0.01,INE548A01028,0915-1530|1815-1915:,2025-11-10,,BSE:HFCL-A,12,10,500183,HFCL,500183,-1.0,XX,1210000000500183,None,0,0.0
